soil_moisture,temperature,humidity,light_intensity,door_state,fan_status,light_status,pump_status,buzzer_status
978,30.793014976156527,33.47821754699108,37,1,1,0,1,0
86,26.47016612320517,27.870208797843688,710,0,1,0,1,1
753,30.646016391725723,29.67642714827204,308,0,0,1,1,0
625,18.055435153216305,66.29832216520778,948,0,0,1,0,0
339,15.741314685089186,30.242393579177428,421,1,0,1,0,1
822,16.634633103543916,76.40925951885427,501,1,0,1,0,0
286,34.51874588769702,86.68484997556406,46,1,0,0,1,1
910,29.744423182402194,68.5416226086346,582,0,1,1,0,0
70,28.272104147459395,64.01643831712633,642,0,0,1,1,1
436,22.15075290771313,35.50900693592125,902,1,0,0,0,1
405,30.503027472312553,34.37098720252948,50,1,1,1,0,1
162,25.31996750843117,70.02502919537974,992,1,0,0,0,0
59,15.181512500729834,39.25242961903206,232,0,0,1,1,0
944,25.07485945113754,38.347130048861345,157,0,1,0,0,0
58,25.906949840774445,35.4296800625724,870,1,0,1,0,0
433,31.91149584316282,30.664216885420377,115,1,0,1,0,1
939,32.23448405495121,25.204210118316833,181,1,0,0,0,0
494,18.641374672964403,35.57293803046303,996,0,0,1,1,0
169,24.001751506578664,22.65467855766792,520,1,1,1,1,0
931,20.19033328318873,52.44679040371714,414,1,0,0,1,0
251,27.681755147028596,76.24611640182307,149,1,1,0,0,0
799,20.435633001730515,65.30690702504364,558,0,0,1,0,0
473,28.17624596554844,81.76644986613584,117,1,0,1,0,0
454,26.64977710786662,71.6828703807752,744,1,1,0,0,0
590,34.33945923560448,21.965347183130007,366,1,0,1,0,1
139,24.893309377955703,61.35483814879744,509,0,0,1,0,0
137,15.634021131608813,34.034245488679126,487,0,0,1,0,1
523,26.271429402087264,47.06109392957091,330,0,0,0,0,1
440,24.460782752333248,49.80909087825893,932,1,1,1,0,1
452,33.4790602454717,33.570719369408074,992,1,1,1,0,1
94,34.181037218679876,24.08795763249809,382,1,0,1,1,0
250,15.83079579894003,79.02416690413085,30,0,1,0,0,0
851,32.809820790777465,86.04941321218078,517,1,1,0,1,1
481,26.813582000058627,72.40154439047598,895,1,1,0,0,0
910,31.771794541049697,68.53344419218071,278,1,1,0,0,0
804,18.70442098338087,74.22765706679054,918,1,1,1,0,1
305,23.178804029884002,47.47545779814713,824,0,1,0,1,0
838,32.3740137790316,54.5147254302926,869,0,0,1,1,1
984,26.515277944378347,75.96329109942198,775,1,0,0,0,1
129,17.930380325624814,25.23892413703417,417,0,0,0,1,1
760,26.296779076772843,70.98422663401307,860,0,0,1,0,0
699,21.997152663429368,73.14175697293969,474,0,0,1,0,0
142,15.443652615488126,77.81765917082785,74,0,0,0,0,0
208,27.543583564655165,81.96671225201902,983,1,1,1,0,0
849,17.392035540441746,81.98557886222095,51,1,1,0,1,1
845,32.719177623900606,70.24873523620701,451,1,0,0,0,1
528,18.761193834254584,32.873060299585106,79,1,0,0,1,1
905,23.74928386477946,71.19061577794267,976,0,1,0,0,0
774,30.72229312431095,59.08042753466705,236,1,1,1,0,0
721,33.19721642763757,83.62524937401022,976,0,0,0,1,0
551,28.511038109514637,53.545832380969664,367,1,1,1,1,1
865,32.53293467747708,46.12400367192291,999,0,1,0,0,1
224,33.387878078236845,42.706673600875774,40,0,0,0,1,0
786,17.45792103906747,65.4971623132404,712,0,1,1,0,0
423,27.754567780714606,89.07782256407896,921,0,1,0,1,0
520,34.53846544021629,81.37673936496451,842,0,0,1,0,0
469,28.5718174462669,77.02432792471369,634,0,0,0,0,1
882,23.763114282150603,24.35002991368096,870,0,0,1,0,0
689,25.71770729230896,83.54105886286747,378,0,0,0,1,0
808,27.368557778597747,31.42601550769282,904,1,0,1,0,1
850,18.94679310104422,67.09731537180562,114,1,1,1,1,1
273,27.92164315769221,77.43726058803179,583,1,0,1,1,1
128,27.972281656804615,45.02468497465492,686,0,1,0,1,0
475,18.10086289609446,89.75723158099149,707,1,0,0,1,1
336,30.89537360434985,26.351784486508702,752,1,0,1,0,0
119,29.452487709894093,69.53315925271116,266,1,0,0,0,0
724,21.313583093493136,75.08029484038168,774,0,1,0,1,1
426,23.381347475648607,63.68443262446935,399,0,1,0,0,0
498,17.750189042185823,38.15011192117797,808,1,1,1,0,1
118,20.589206013582206,88.38313464635577,32,0,1,0,0,0
469,28.27996251112467,32.03215115841705,953,1,0,0,1,1
862,20.24410185812652,76.88050318592984,645,1,0,0,0,1
318,17.481482081200454,37.92114019823817,681,0,1,1,0,1
875,20.926486973777155,85.59044043191493,741,0,0,0,0,0
780,18.740177328825858,64.68659348599351,703,1,1,1,0,1
412,26.32772100380688,30.261243790661887,426,1,0,1,0,1
22,27.60916401974965,37.95450768719071,509,0,0,1,1,0
905,32.5967955694755,80.02219417589643,848,0,1,0,1,0
687,30.492667584556788,71.82765152399793,612,0,1,1,1,0
123,15.950867301851243,23.024911224271506,329,0,1,0,0,1
298,19.80537475966464,45.77699108591938,708,1,1,0,1,1
869,21.6067159774487,34.139619289457606,63,0,0,1,1,1
42,18.34989991592569,71.64199932753272,169,1,1,1,0,0
906,23.719848131186573,55.04452427862562,872,1,0,1,1,0
601,29.763906795425243,85.93757397100372,504,1,0,0,0,0
470,15.85327383670557,21.153400198327823,910,0,1,0,1,0
77,20.323174979005103,85.39836172106922,689,1,0,0,0,0
424,24.280850972187714,68.09884164836399,951,0,1,1,1,0
689,19.929233212001392,87.39542950053253,247,1,1,1,1,1
767,31.486846828408193,43.87152181505079,411,1,0,0,0,0
73,33.28192289917982,83.6850195949593,786,1,0,0,1,1
661,16.672960980882163,57.95768559753568,2,0,0,0,0,1
53,20.616797181738953,21.94031714810678,404,0,1,0,1,0
106,18.44364000735226,33.5105796946635,877,1,1,0,0,0
458,23.152511384481212,52.01484363076332,106,1,1,1,1,1
698,19.048722993203075,55.951842516338736,577,1,1,0,1,0
203,21.906356791838487,38.62587745273855,814,1,0,1,1,1
10,33.4056886056803,25.0080119980152,782,0,1,1,1,1
548,26.5425138723164,62.47084795360989,359,0,0,1,1,0
579,15.49389791041266,31.058277696825222,774,0,1,0,1,0
352,16.586331549452694,64.34575608755802,395,0,1,0,1,0
4,16.459956559654355,53.65574914764106,20,0,0,0,0,0
240,20.334098568447533,22.215130505593798,826,1,0,0,0,1
105,25.71603135768762,68.20474118454034,450,0,1,0,0,1
242,34.39251068187873,27.08857814887486,509,1,1,1,1,0
436,17.047592952390975,20.619001004273116,589,1,0,0,0,0
796,28.478470313006028,85.42976846379145,604,1,1,1,1,1
703,32.985758571931605,29.16412558820403,649,1,1,0,1,0
276,30.265069081690196,68.49396574676862,335,1,1,1,1,0
371,33.75488888328009,31.431899923535074,910,1,1,1,1,1
868,29.740846018726504,75.73628934803489,369,0,0,0,1,1
548,25.77962642183257,82.04968624344204,394,0,0,1,0,0
757,34.10773691851357,66.60263147205515,680,0,0,0,1,1
974,18.629016608385207,66.84670062341056,480,0,1,0,0,0
0,20.698578223942526,44.701619351298504,908,1,0,1,1,0
208,30.750172252736448,24.193008929270782,866,0,1,0,0,0
800,31.318251877663013,74.7608358281154,205,1,1,1,0,0
424,19.95696286689639,64.1997168852458,1000,1,0,0,1,1
883,32.20904322153714,36.497907865073884,655,0,0,1,0,1
615,19.908163093950794,46.845784924249955,651,1,1,1,0,1
654,26.737631020509724,23.676151022046163,633,1,1,0,0,1
146,20.73295032940686,64.31965051258412,362,0,1,1,0,0
1000,19.622550613702685,23.890486821849468,859,1,1,1,1,0
2,30.7454242313231,77.30275731056145,265,1,1,1,1,1
462,27.52370162008053,59.62656540233932,320,0,0,0,1,0
13,29.468941428738873,45.44799988153508,790,0,0,1,0,0
263,27.15569618690168,83.69794771828438,606,1,1,0,1,1
825,34.07708908736688,71.07799032497647,449,0,1,1,0,1
669,28.096435015531753,84.67080981464402,657,0,0,1,1,1
797,19.713883948951697,52.90713345751342,396,0,1,1,1,0
572,16.7004690645784,48.37503856125183,237,0,0,0,0,0
122,17.2711295725517,77.92338741217355,928,0,0,1,0,0
863,30.42594560022279,50.13307852916924,727,1,0,1,1,1
953,27.920666734904476,87.48102100193535,421,1,0,0,1,0
90,20.64411840174019,79.81523608529554,337,1,0,1,1,0
762,34.35357010064733,62.900636813598176,16,1,1,1,0,1
2,21.496289892813486,58.619593454001965,404,1,0,0,0,1
704,16.891623201443945,52.21727653077931,353,0,0,0,0,1
441,21.564747232146246,62.1496476326111,879,0,1,0,1,0
871,26.436674936092015,21.230099183947207,177,0,0,1,0,0
37,26.542671398520845,73.77006022045435,888,0,1,1,1,1
688,26.432223532431287,22.482842681614827,969,1,1,0,0,0
770,18.650641916416383,77.3973454062685,424,0,1,0,1,0
525,22.267843879594377,89.82149154827987,161,0,0,0,0,1
500,34.56669541661972,62.1376499058337,702,1,0,1,1,0
334,17.49097832522889,64.04378985949936,1007,1,0,1,1,1
611,32.4419973389205,59.74183741535535,1014,1,0,0,1,0
1,24.594869521949327,59.892402960206624,537,0,1,1,1,0
827,19.964321884800086,22.57467038202041,471,0,0,1,1,1
418,23.273361278901525,34.3044185453882,940,0,0,1,0,0
436,16.475325824756254,29.392473348314955,147,1,0,0,0,1
424,15.218824984855473,34.91299785731541,185,1,0,1,1,1
265,16.2895279592415,66.1002960820543,471,1,1,1,1,0
963,22.058961252154994,63.80117640559626,120,0,1,0,1,0
756,32.020373315104926,74.87544764169469,366,1,1,0,1,1
965,17.75196263484843,72.59472658257789,636,0,0,0,1,0
732,32.373511697238094,55.57738969782564,971,1,0,1,1,1
211,16.43729164821285,79.60883872650143,54,1,1,1,0,0
1012,28.11968362544818,84.93057722648398,198,1,1,1,1,1
95,26.810088820620553,29.818896889959227,459,1,1,0,1,1
508,16.97962465786457,22.09542233424065,215,1,0,0,1,1
383,24.78903382538876,76.8435750237292,314,0,1,0,1,0
563,33.55943510759574,20.727542098647547,453,1,0,0,1,0
393,26.85192284952287,61.33279548693262,229,1,1,1,1,1
62,17.523540853571337,40.8555610733546,68,1,1,1,0,0
902,20.703890221996694,37.83858413417222,966,1,1,0,0,1
286,24.866416332545462,46.72218237020958,46,0,1,1,1,1
338,17.283058011085643,54.54050746186934,176,0,0,0,0,1
44,20.393099408792143,62.06805018969369,234,1,0,1,0,0
813,28.15039245737212,22.842937225048257,1,0,0,0,1,1
108,15.444599336979675,43.17104977201277,1015,1,0,1,0,0
859,29.796266836068874,63.23091792013082,334,0,0,1,0,0
491,22.62355197695163,65.01401102989334,896,0,1,1,1,1
653,22.444070209245012,79.80083472409748,120,1,0,0,0,1
104,26.575831287077882,27.459354877053432,420,0,1,1,1,0
180,16.423191691691407,34.305764514022414,539,1,1,1,1,1
248,24.624465906688773,30.154661704452234,988,0,0,1,0,1
918,32.62273761823635,79.9985533105444,998,0,1,1,1,1
866,21.967847812643257,43.006741199409916,613,1,0,0,1,1
10,23.552923637324632,68.85616632854511,10,0,1,1,0,0
526,29.945890562339997,60.933000832155194,580,1,1,0,0,0
176,26.376597347167433,68.19202397090943,763,0,1,0,0,0
80,21.856954261417684,44.896832791553095,723,0,0,0,1,0
943,32.93026689151066,83.7054569778191,970,0,1,1,1,1
326,29.244309744563854,69.96591398794551,409,0,0,1,1,1
13,18.891653333260845,81.20375126363477,240,0,1,0,0,1
939,29.671365784254487,49.406248324241005,795,0,1,0,0,1
647,27.595532407783356,35.45470023778237,479,0,1,0,1,1
792,31.075080009006534,44.95235459858799,626,1,0,0,0,0
304,16.52322092867928,34.923353197331565,623,1,1,1,1,1
667,20.94412713908876,64.32971501156908,506,0,1,0,1,1
659,25.34141597056577,28.019568313260713,447,1,1,0,1,1
926,32.91356077807589,41.672974897945025,526,1,1,0,1,0
53,31.780132628210403,74.88733225459026,481,1,1,0,0,1
181,29.43791858121684,65.3545447116327,275,0,0,0,0,1
85,32.99303968531427,69.56084505296718,903,1,0,1,0,1
772,23.453429937903998,77.71292525059786,242,0,0,0,0,0
951,17.686155657408325,55.126288726508236,208,1,1,1,1,1
685,30.601104142754778,49.59510870963341,9,1,0,1,0,0
614,25.809271387134768,42.29636248289345,525,1,1,0,1,1
453,16.788829715842752,41.813095700036534,21,0,1,1,1,0
64,21.91104380308773,80.10396111639969,700,1,1,1,1,1
866,25.673432864752982,23.7434788069067,396,0,1,1,0,1
223,27.56638049063014,28.64856745384691,240,1,1,0,1,1
799,28.41620674276657,61.87956394798047,217,0,1,0,1,0
1013,25.247606544424336,66.69609251962939,213,1,0,0,0,0
347,22.679031937290425,33.16462189549752,820,0,1,1,1,0
407,34.46001859528723,52.26957953858733,71,1,1,1,1,0
777,17.414023964893286,44.007617890081875,376,1,1,0,0,1
418,19.818517272785602,28.25352596257707,98,1,1,0,0,1
295,33.48541581929665,73.22697163206959,87,0,0,0,1,1
248,27.652372289255872,24.128887581572865,579,1,1,0,0,0
859,16.324925555090818,29.43589772358116,568,1,0,1,0,1
932,27.161864706442568,50.739691041839606,849,0,0,1,1,0
255,30.80442791236449,64.76085780198036,824,0,1,1,0,1
309,26.49499262922332,66.6989144445553,721,1,1,1,1,0
847,18.409481789888375,82.14302998058483,321,0,1,0,1,1
264,15.428502465495653,30.006824471123288,665,0,0,0,1,1
725,22.807601129670367,20.374077330837096,9,0,0,1,0,0
813,23.959749467406688,66.4440047506844,760,1,0,1,0,0
709,24.344892352567655,48.68110658805223,900,1,0,1,0,0
140,24.042866827937466,35.77998527368336,810,0,0,1,1,1
588,17.39106082283501,35.904007135453426,538,0,0,0,1,1
359,25.17687433877981,27.849376721144864,735,1,0,1,0,1
532,34.86819955202739,39.73911911834555,425,0,0,0,0,1
378,17.401023138835956,69.0960473439143,734,1,1,1,0,1
113,32.69201483649073,66.15305332666796,630,0,1,1,1,1
479,24.119006187186756,64.6485160440347,65,0,1,1,0,1
158,19.884823519299452,84.26562244648974,763,0,1,1,1,1
1021,34.18049454614311,22.851783884814715,112,0,0,0,1,0
404,28.402106004914856,83.88971559372591,439,1,1,1,0,1
189,23.191636504602904,64.65213035788688,164,0,0,1,0,1
347,24.19804284164058,62.06762340181202,185,0,1,1,0,0
98,24.506687236801458,84.56164069480654,258,1,0,1,0,1
972,19.8532114134671,67.63840787193303,876,0,0,1,1,1
711,34.02689586534342,32.71714979146406,696,0,1,1,1,0
70,34.09479134550375,37.194550701502635,225,0,0,0,0,1
137,20.82442886001335,44.18958193550145,10,0,1,1,1,1
209,17.820427508766514,24.532818793707207,303,0,0,0,1,1
616,32.51393894620089,30.61030468656922,922,0,1,0,0,0
989,17.696511091687817,47.931315186864836,282,0,0,1,0,1
422,31.870001088270186,86.57839140958022,744,1,1,0,0,1
442,30.950497193654122,63.45381127728186,473,0,0,1,1,1
241,23.775073182764693,31.160457847654698,878,1,0,0,0,1
900,28.245078325105517,80.50611127004211,284,1,1,1,1,0
589,23.377113531052345,37.600102827182575,126,1,1,0,0,0
626,18.863126116813177,50.16313572957941,1000,0,0,0,0,1
717,28.042402419762183,40.745682028986224,352,1,0,1,1,0
831,18.127956752738616,31.904510270349437,579,0,1,1,1,0
639,34.72949980273777,79.84219726586474,560,0,1,1,1,1
636,21.48524700130423,28.87577698830689,265,1,0,1,1,1
896,19.008873469765962,83.72042079477814,498,0,0,0,1,0
115,23.59613513826846,86.92129558371497,390,0,0,0,0,1
844,22.54767162862519,25.298076681553756,782,0,1,0,1,1
48,19.918289269885758,77.1106444155906,515,1,1,0,0,1
290,24.186768803322252,31.945992732736265,530,0,1,0,0,1
381,27.352482011615436,68.18993035040789,390,0,0,1,0,1
22,30.46370912795694,26.008839244657523,340,0,0,1,1,1
505,27.20626984040208,29.87189748444965,310,0,0,1,0,1
808,17.82659659634855,58.007284304296505,593,0,1,1,0,1
261,21.598202927420253,63.39914177603851,128,0,0,0,1,0
223,24.52125916585304,24.605003336436845,860,0,1,0,0,1
186,23.539472101513823,60.85481669634513,328,1,1,0,0,0
356,19.299753672684616,52.91258365956583,1006,1,0,0,0,1
69,31.048783020505553,60.41318053050573,553,1,0,1,0,0
610,31.918429110883977,79.20698158105544,263,0,1,1,1,0
820,30.161604871592196,66.49945136644206,747,0,0,1,1,1
831,24.98427282955757,77.50126331440967,263,1,1,1,0,1
883,18.336749888089614,42.7067352554989,959,0,1,1,0,0
743,30.073396875804836,85.62142270627905,712,1,0,0,1,1
383,18.47142590508218,21.290479517977722,909,0,1,1,0,0
18,17.163457555451927,61.257487008421414,539,0,1,0,1,1
302,23.784833867449063,63.00314248861685,524,0,1,1,1,1
761,15.904198070643718,71.34764667893151,801,0,0,1,0,1
43,16.702912112597993,23.1378776836967,961,0,1,0,0,0
229,21.583213677344197,71.95665673927729,849,1,1,1,0,0
16,31.740979498775964,43.17587038098577,925,1,0,1,1,0
993,31.6840331308098,41.01654153559991,821,1,0,1,1,0
304,24.698444483805133,46.76431176216362,901,1,1,0,1,0
190,32.36742491173885,55.15436519430188,295,1,1,1,1,1
483,20.269119134663637,65.44543155082525,818,0,0,0,1,1
797,16.164846104712943,77.88684127425844,953,0,1,0,0,0
724,17.088733379550987,52.11270120555039,45,1,1,0,0,0
749,21.03896702426966,45.348870240608946,816,1,0,0,0,0
752,17.896559832401074,37.17013146544063,707,1,0,0,0,1
862,32.00300845078734,43.2783030916097,721,1,1,0,0,1
778,27.216740210296646,54.342551007788195,20,1,0,0,1,1
637,21.90451844844078,46.12707346497229,805,0,1,1,0,1
32,22.710859324268547,67.87069786317599,736,0,1,1,0,1
505,22.032912636149305,35.34729879077045,871,1,1,1,1,0
39,21.544146930589257,56.065471225856555,605,0,1,1,0,0
643,19.463406152114693,80.66684745593957,858,0,1,1,0,1
407,31.968858148261376,74.0469872362988,255,0,0,1,0,0
846,33.02668280480951,75.68285419594633,32,0,1,0,1,0
873,23.39847847694321,64.09508855388395,206,0,1,0,0,1
915,23.487851614059625,86.30960777405492,327,0,0,0,0,1
56,24.805704080145368,88.38280209467705,69,1,1,0,1,0
827,17.71390294481359,74.07670814693489,720,0,1,1,0,0
531,33.492406260117164,39.490341183912264,484,0,1,1,1,1
404,21.473076053737852,32.280150638313,1008,0,0,1,1,1
426,26.67968486882495,43.274090998170394,285,0,1,0,1,1
612,24.174020966977842,47.342954994987956,345,0,0,1,0,1
209,34.60745720132599,51.67309931865814,264,0,0,0,0,1
603,25.91194461882653,23.597797981199744,465,1,0,0,1,1
745,15.04770429297022,34.45625911595679,246,1,1,0,1,1
925,19.677543881685295,50.398191096201096,968,0,0,1,0,1
450,24.265525248626624,39.44653649077334,482,1,0,0,0,1
14,22.854798781045183,49.51831806762915,852,0,0,0,1,1
498,18.823973545385787,75.64872814364449,215,1,1,1,0,0
802,15.891205158477792,55.49426590861673,866,1,1,0,0,1
120,18.372433843580524,86.501636275466,839,1,0,0,0,0
227,31.73709837937051,43.0816696703248,272,1,1,1,0,0
387,28.678188139145522,83.91197522244782,772,1,1,0,0,1
471,28.47005743130121,63.82491336579177,639,1,1,1,0,0
129,30.003586048377663,49.966162199546446,405,0,0,0,0,1
127,24.278940802360708,50.93503713758071,642,1,0,1,1,1
687,34.851890356563814,63.163944943133174,799,1,1,0,0,0
750,18.512541968642566,34.72514714368843,172,0,0,0,0,1
254,19.834096446526786,70.2856973422674,718,0,1,1,1,0
59,32.7071242999914,74.29401488230448,779,1,1,0,1,0
26,33.161987882700856,37.81760730823472,203,0,0,1,1,0
726,20.895703730777484,69.66449880377576,1005,1,0,1,1,1
842,26.73665933945413,41.94795744273736,156,1,1,0,0,0
383,26.650318473750794,23.28034819346072,647,0,0,0,0,1
380,18.356189351006364,21.801462984544376,675,0,1,1,0,1
195,34.10030204221485,52.359137752639825,32,1,1,1,1,1
972,16.037270865074444,36.08625133849518,395,1,0,1,1,0
709,19.73943489746064,25.08755375216427,373,1,0,1,1,0
64,16.969348450676513,78.65842228993156,919,1,0,0,1,0
494,19.064753188862728,81.26663033164127,850,1,0,0,1,0
188,17.19212420954514,52.980072040846686,598,0,1,1,1,0
73,18.99823064553797,39.14686450941818,333,1,1,0,0,1
217,25.73478226181994,72.55808110624787,86,1,1,1,0,0
537,30.72478347047193,61.81199059892989,505,0,1,0,1,0
177,33.63204148808275,41.93833785473552,724,1,1,1,1,1
292,23.50310272134579,64.45081147657876,232,1,1,0,1,0
126,19.456304158640055,56.59743481683993,833,0,1,1,1,0
158,34.855582812404606,33.35491379467281,777,0,1,1,0,0
554,19.470701260776508,69.34974261826687,365,1,1,1,1,0
10,17.983317499759266,70.74967681736734,604,0,0,1,0,0
982,21.798430798201217,25.272908315822832,596,1,1,1,0,1
794,20.26159599471176,33.44227875046706,283,0,1,0,0,0
70,34.75953393205444,28.625976764520672,7,1,1,0,0,0
278,23.02094947933173,45.69090613545181,873,1,1,0,1,0
785,28.65386593648867,41.55857727605291,609,0,1,1,1,0
106,26.645075629711997,34.589060032334174,309,0,1,0,1,1
915,30.12271694967707,88.50814026274351,643,1,0,1,0,1
179,18.76050854134961,81.47728331686176,328,1,1,1,0,1
412,19.257811849591334,84.92596013503086,227,0,1,0,1,1
484,29.314157403125268,36.921107623723046,919,0,0,1,0,1
133,32.069961502731005,68.81093561788555,784,0,1,0,0,0
964,29.639854494491367,76.00940793349761,161,1,0,1,1,1
96,15.448940575554214,20.974002978138476,1006,1,0,0,1,0
104,16.711769995605504,86.04042334715386,157,1,1,1,0,0
360,21.738351651511202,26.83933642755899,291,0,0,1,0,0
785,15.07535142923867,83.56735563649306,880,1,1,0,1,1
357,23.556058005473503,47.19841768463286,871,1,0,0,0,1
555,29.49295893730997,65.28989519147258,935,1,1,1,1,0
159,20.03242576960747,48.54824996367391,932,1,0,0,0,0
477,16.73462229608877,49.631695867799266,682,0,0,1,0,0
571,28.713870561069612,56.9692155731618,557,1,1,1,0,0
